tenant_id,period_start,period_end,period_grain,domain,metric_name,metric_value,metric_unit,computed_at,run_id,trace_id
pulse-demo,2020-02-03,2020-02-09,weekly,sales_crm,conversion_rate,0.06175771971496437,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-03,2020-02-09,weekly,sales_crm,deal_velocity,26.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-03,2020-02-09,weekly,sales_crm,incoming_leads,421.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-10,2020-02-16,weekly,sales_crm,churn_rate,0.050651399491094144,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-10,2020-02-16,weekly,sales_crm,conversion_rate,0.05597964376590331,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-10,2020-02-16,weekly,sales_crm,deal_velocity,22.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-10,2020-02-16,weekly,sales_crm,incoming_leads,393.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-17,2020-02-23,weekly,sales_crm,churn_rate,0.07731964285714285,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-17,2020-02-23,weekly,sales_crm,conversion_rate,0.0875,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-17,2020-02-23,weekly,sales_crm,deal_velocity,49.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-17,2020-02-23,weekly,sales_crm,incoming_leads,560.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-24,2020-03-01,weekly,sales_crm,churn_rate,0.02673684210526316,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-24,2020-03-01,weekly,sales_crm,conversion_rate,0.09941520467836257,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-24,2020-03-01,weekly,sales_crm,deal_velocity,17.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-02-24,2020-03-01,weekly,sales_crm,incoming_leads,171.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-02,2020-03-08,weekly,sales_crm,churn_rate,0.002,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-02,2020-03-08,weekly,sales_crm,conversion_rate,0.16981132075471697,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-02,2020-03-08,weekly,sales_crm,deal_velocity,9.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-02,2020-03-08,weekly,sales_crm,incoming_leads,53.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-09,2020-03-15,weekly,sales_crm,churn_rate,0.060627450980392156,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-09,2020-03-15,weekly,sales_crm,conversion_rate,0.14705882352941177,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-09,2020-03-15,weekly,sales_crm,deal_velocity,30.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-09,2020-03-15,weekly,sales_crm,incoming_leads,204.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-16,2020-03-22,weekly,sales_crm,churn_rate,0.11036015325670498,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-16,2020-03-22,weekly,sales_crm,conversion_rate,0.09578544061302682,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-16,2020-03-22,weekly,sales_crm,deal_velocity,25.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-16,2020-03-22,weekly,sales_crm,incoming_leads,261.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-23,2020-03-29,weekly,sales_crm,churn_rate,0.11500000000000002,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-23,2020-03-29,weekly,sales_crm,conversion_rate,0.1388888888888889,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-23,2020-03-29,weekly,sales_crm,deal_velocity,20.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-23,2020-03-29,weekly,sales_crm,incoming_leads,144.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-30,2020-04-05,weekly,sales_crm,churn_rate,0.07928016359918201,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-30,2020-04-05,weekly,sales_crm,conversion_rate,0.10429447852760736,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-30,2020-04-05,weekly,sales_crm,deal_velocity,51.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-03-30,2020-04-05,weekly,sales_crm,incoming_leads,489.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-06,2020-04-12,weekly,sales_crm,churn_rate,0.16580392156862747,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-06,2020-04-12,weekly,sales_crm,conversion_rate,0.0196078431372549,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-06,2020-04-12,weekly,sales_crm,deal_velocity,3.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-06,2020-04-12,weekly,sales_crm,incoming_leads,153.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-13,2020-04-19,weekly,sales_crm,churn_rate,0.11041694352159469,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-13,2020-04-19,weekly,sales_crm,conversion_rate,0.1362126245847176,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-13,2020-04-19,weekly,sales_crm,deal_velocity,82.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-13,2020-04-19,weekly,sales_crm,incoming_leads,602.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-20,2020-04-26,weekly,sales_crm,churn_rate,0.12566299435028247,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-20,2020-04-26,weekly,sales_crm,conversion_rate,0.08192090395480225,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-20,2020-04-26,weekly,sales_crm,deal_velocity,29.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-20,2020-04-26,weekly,sales_crm,incoming_leads,354.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-27,2020-05-03,weekly,sales_crm,churn_rate,0.09864666666666666,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-27,2020-05-03,weekly,sales_crm,conversion_rate,0.18571428571428572,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-27,2020-05-03,weekly,sales_crm,deal_velocity,39.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-04-27,2020-05-03,weekly,sales_crm,incoming_leads,210.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-04,2020-05-10,weekly,sales_crm,churn_rate,0.071,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-04,2020-05-10,weekly,sales_crm,conversion_rate,0.16,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-04,2020-05-10,weekly,sales_crm,deal_velocity,16.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-04,2020-05-10,weekly,sales_crm,incoming_leads,100.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-11,2020-05-17,weekly,sales_crm,churn_rate,0.047,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-11,2020-05-17,weekly,sales_crm,conversion_rate,0.3,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-11,2020-05-17,weekly,sales_crm,deal_velocity,15.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-11,2020-05-17,weekly,sales_crm,incoming_leads,50.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-18,2020-05-24,weekly,sales_crm,churn_rate,0.0916,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-18,2020-05-24,weekly,sales_crm,conversion_rate,0.21142857142857144,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-18,2020-05-24,weekly,sales_crm,deal_velocity,37.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-18,2020-05-24,weekly,sales_crm,incoming_leads,175.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-25,2020-05-31,weekly,sales_crm,churn_rate,0.1397004048582996,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-25,2020-05-31,weekly,sales_crm,conversion_rate,0.10121457489878542,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-25,2020-05-31,weekly,sales_crm,deal_velocity,25.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-05-25,2020-05-31,weekly,sales_crm,incoming_leads,247.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-01,2020-06-07,weekly,sales_crm,churn_rate,0.09322185430463577,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-01,2020-06-07,weekly,sales_crm,conversion_rate,0.056291390728476824,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-01,2020-06-07,weekly,sales_crm,deal_velocity,17.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-01,2020-06-07,weekly,sales_crm,incoming_leads,302.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-08,2020-06-14,weekly,sales_crm,churn_rate,0.028066666666666667,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-08,2020-06-14,weekly,sales_crm,conversion_rate,0.08163265306122448,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-08,2020-06-14,weekly,sales_crm,deal_velocity,36.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-08,2020-06-14,weekly,sales_crm,incoming_leads,441.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-15,2020-06-21,weekly,sales_crm,churn_rate,0.11456410256410254,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-15,2020-06-21,weekly,sales_crm,conversion_rate,0.05128205128205128,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-15,2020-06-21,weekly,sales_crm,deal_velocity,14.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-15,2020-06-21,weekly,sales_crm,incoming_leads,273.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-22,2020-06-28,weekly,sales_crm,churn_rate,0.06196326530612246,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-22,2020-06-28,weekly,sales_crm,conversion_rate,0.10884353741496598,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-22,2020-06-28,weekly,sales_crm,deal_velocity,32.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-22,2020-06-28,weekly,sales_crm,incoming_leads,294.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-29,2020-07-05,weekly,sales_crm,churn_rate,0.0905,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-29,2020-07-05,weekly,sales_crm,conversion_rate,0.05084745762711865,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-29,2020-07-05,weekly,sales_crm,deal_velocity,12.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-06-29,2020-07-05,weekly,sales_crm,incoming_leads,236.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-06,2020-07-12,weekly,sales_crm,churn_rate,0.189,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-06,2020-07-12,weekly,sales_crm,conversion_rate,0.1044776119402985,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-06,2020-07-12,weekly,sales_crm,deal_velocity,14.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-06,2020-07-12,weekly,sales_crm,incoming_leads,134.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-13,2020-07-19,weekly,sales_crm,churn_rate,0.08889795918367346,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-13,2020-07-19,weekly,sales_crm,conversion_rate,0.10204081632653061,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-13,2020-07-19,weekly,sales_crm,deal_velocity,20.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-13,2020-07-19,weekly,sales_crm,incoming_leads,196.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-20,2020-07-26,weekly,sales_crm,churn_rate,0.046720111731843574,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-20,2020-07-26,weekly,sales_crm,conversion_rate,0.11452513966480447,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-20,2020-07-26,weekly,sales_crm,deal_velocity,41.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-20,2020-07-26,weekly,sales_crm,incoming_leads,358.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-27,2020-08-02,weekly,sales_crm,churn_rate,0.11195411605937922,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-27,2020-08-02,weekly,sales_crm,conversion_rate,0.10796221322537113,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-27,2020-08-02,weekly,sales_crm,deal_velocity,80.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-07-27,2020-08-02,weekly,sales_crm,incoming_leads,741.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-03,2020-08-09,weekly,sales_crm,churn_rate,0.19299999999999998,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-03,2020-08-09,weekly,sales_crm,conversion_rate,0.09649122807017543,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-03,2020-08-09,weekly,sales_crm,deal_velocity,11.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-03,2020-08-09,weekly,sales_crm,incoming_leads,114.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-10,2020-08-16,weekly,sales_crm,churn_rate,0.06773529411764705,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-10,2020-08-16,weekly,sales_crm,conversion_rate,0.12184873949579832,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-10,2020-08-16,weekly,sales_crm,deal_velocity,29.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-10,2020-08-16,weekly,sales_crm,incoming_leads,238.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-17,2020-08-23,weekly,sales_crm,churn_rate,0.15133638497652582,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-17,2020-08-23,weekly,sales_crm,conversion_rate,0.10328638497652583,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-17,2020-08-23,weekly,sales_crm,deal_velocity,44.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-17,2020-08-23,weekly,sales_crm,incoming_leads,426.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-24,2020-08-30,weekly,sales_crm,churn_rate,0.06916615384615385,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-24,2020-08-30,weekly,sales_crm,conversion_rate,0.07076923076923076,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-24,2020-08-30,weekly,sales_crm,deal_velocity,23.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-24,2020-08-30,weekly,sales_crm,incoming_leads,325.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-31,2020-09-06,weekly,sales_crm,churn_rate,0.08455421686746989,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-31,2020-09-06,weekly,sales_crm,conversion_rate,0.13253012048192772,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-31,2020-09-06,weekly,sales_crm,deal_velocity,22.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-08-31,2020-09-06,weekly,sales_crm,incoming_leads,166.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-07,2020-09-13,weekly,sales_crm,churn_rate,0.0763340471092077,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-07,2020-09-13,weekly,sales_crm,conversion_rate,0.07494646680942184,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-07,2020-09-13,weekly,sales_crm,deal_velocity,35.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-07,2020-09-13,weekly,sales_crm,incoming_leads,467.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-14,2020-09-20,weekly,sales_crm,churn_rate,0.04311842105263158,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-14,2020-09-20,weekly,sales_crm,conversion_rate,0.10964912280701754,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-14,2020-09-20,weekly,sales_crm,deal_velocity,25.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-14,2020-09-20,weekly,sales_crm,incoming_leads,228.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-21,2020-09-27,weekly,sales_crm,churn_rate,0.12764252873563217,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-21,2020-09-27,weekly,sales_crm,conversion_rate,0.08237547892720307,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-21,2020-09-27,weekly,sales_crm,deal_velocity,43.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-21,2020-09-27,weekly,sales_crm,incoming_leads,522.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-28,2020-10-04,weekly,sales_crm,churn_rate,0.09405128205128205,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-28,2020-10-04,weekly,sales_crm,conversion_rate,0.15384615384615385,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-28,2020-10-04,weekly,sales_crm,deal_velocity,18.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-09-28,2020-10-04,weekly,sales_crm,incoming_leads,117.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-05,2020-10-11,weekly,sales_crm,churn_rate,0.13188995215311006,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-05,2020-10-11,weekly,sales_crm,conversion_rate,0.15789473684210525,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-05,2020-10-11,weekly,sales_crm,deal_velocity,33.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-05,2020-10-11,weekly,sales_crm,incoming_leads,209.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-12,2020-10-18,weekly,sales_crm,churn_rate,0.07674378109452736,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-12,2020-10-18,weekly,sales_crm,conversion_rate,0.10696517412935323,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-12,2020-10-18,weekly,sales_crm,deal_velocity,43.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-12,2020-10-18,weekly,sales_crm,incoming_leads,402.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-19,2020-10-25,weekly,sales_crm,churn_rate,0.10006349206349206,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-19,2020-10-25,weekly,sales_crm,conversion_rate,0.06349206349206349,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-19,2020-10-25,weekly,sales_crm,deal_velocity,16.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-19,2020-10-25,weekly,sales_crm,incoming_leads,252.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-26,2020-11-01,weekly,sales_crm,churn_rate,0.08,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-26,2020-11-01,weekly,sales_crm,conversion_rate,0.10476190476190476,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-26,2020-11-01,weekly,sales_crm,deal_velocity,11.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-10-26,2020-11-01,weekly,sales_crm,incoming_leads,105.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-02,2020-11-08,weekly,sales_crm,churn_rate,0.10593563218390804,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-02,2020-11-08,weekly,sales_crm,conversion_rate,0.11685823754789272,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-02,2020-11-08,weekly,sales_crm,deal_velocity,61.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-02,2020-11-08,weekly,sales_crm,incoming_leads,522.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-09,2020-11-15,weekly,sales_crm,churn_rate,0.12274827586206896,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-09,2020-11-15,weekly,sales_crm,conversion_rate,0.07183908045977011,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-09,2020-11-15,weekly,sales_crm,deal_velocity,25.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-09,2020-11-15,weekly,sales_crm,incoming_leads,348.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-16,2020-11-22,weekly,sales_crm,churn_rate,0.0523,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-16,2020-11-22,weekly,sales_crm,conversion_rate,0.07234042553191489,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-16,2020-11-22,weekly,sales_crm,deal_velocity,17.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-16,2020-11-22,weekly,sales_crm,incoming_leads,235.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-23,2020-11-29,weekly,sales_crm,churn_rate,0.10876923076923077,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-23,2020-11-29,weekly,sales_crm,conversion_rate,0.0989010989010989,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-23,2020-11-29,weekly,sales_crm,deal_velocity,18.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-23,2020-11-29,weekly,sales_crm,incoming_leads,182.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-30,2020-12-06,weekly,sales_crm,churn_rate,0.1596144578313253,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-30,2020-12-06,weekly,sales_crm,conversion_rate,0.1746987951807229,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-30,2020-12-06,weekly,sales_crm,deal_velocity,29.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-11-30,2020-12-06,weekly,sales_crm,incoming_leads,166.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-07,2020-12-13,weekly,sales_crm,churn_rate,0.07660404858299595,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-07,2020-12-13,weekly,sales_crm,conversion_rate,0.10323886639676114,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-07,2020-12-13,weekly,sales_crm,deal_velocity,51.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-07,2020-12-13,weekly,sales_crm,incoming_leads,494.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-14,2020-12-20,weekly,sales_crm,churn_rate,0.07161209964412812,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-14,2020-12-20,weekly,sales_crm,conversion_rate,0.1103202846975089,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-14,2020-12-20,weekly,sales_crm,deal_velocity,62.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-14,2020-12-20,weekly,sales_crm,incoming_leads,562.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-21,2020-12-27,weekly,sales_crm,churn_rate,0.0952668,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-21,2020-12-27,weekly,sales_crm,conversion_rate,0.088,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-21,2020-12-27,weekly,sales_crm,deal_velocity,44.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-21,2020-12-27,weekly,sales_crm,incoming_leads,500.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-28,2021-01-03,weekly,sales_crm,churn_rate,0.055,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-28,2021-01-03,weekly,sales_crm,conversion_rate,0.12,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-28,2021-01-03,weekly,sales_crm,deal_velocity,15.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2020-12-28,2021-01-03,weekly,sales_crm,incoming_leads,125.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-04,2021-01-10,weekly,sales_crm,churn_rate,0.1012,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-04,2021-01-10,weekly,sales_crm,conversion_rate,0.06538461538461539,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-04,2021-01-10,weekly,sales_crm,deal_velocity,17.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-04,2021-01-10,weekly,sales_crm,incoming_leads,260.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-18,2021-01-24,weekly,sales_crm,churn_rate,0.03843991130820399,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-18,2021-01-24,weekly,sales_crm,conversion_rate,0.10643015521064302,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-18,2021-01-24,weekly,sales_crm,deal_velocity,48.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-18,2021-01-24,weekly,sales_crm,incoming_leads,451.0,count,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-25,2021-01-31,weekly,sales_crm,churn_rate,0.11687905604719764,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-25,2021-01-31,weekly,sales_crm,conversion_rate,0.13274336283185842,ratio,2026-05-01T07:23:32.744000Z,0,0
pulse-demo,2021-01-25,2021-01-31,weekly,sales_crm,deal_velocity,45.0,count,2026-05-01T07:23:32.744000Z,0,0
